Ngày đăng,Pháp lý,Diện tích đất,Nhà tắm,Phòng ngủ,Diện tích sử dụng,Mã BĐS,address,price
2025-05-10,sổ đỏ,"42 m2(3,4x14,7)",4.0,4.0,50 m2,22678983,"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",11 tỷ 200 triệu
2025-05-10,giấy tờ hợp lệ,81 m2(5x16),4.0,6.0,81 m2,22677237,"Phan Trọng Tuệ, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",12 tỷ 393 triệu
2025-05-10,giấy tờ hợp lệ,"81 m2(5x16,5)",4.0,6.0,81 m2,22677222,"Phan Trọng Tuệ, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",12 tỷ 312 triệu
2025-05-10,sổ đỏ,"52 m2(4,3x11)",5.0,4.0,,22678616,"Ba La, Phường Phú Lãm, Quận Hà Đông, Hà Nội",11 tỷ 950 triệu
2025-05-10,sổ đỏ,"33 m2(3,1x11)",4.0,3.0,,22679072,"Yên Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",4 tỷ 200 triệu
2025-05-10,sổ đỏ,"31 m2(4,35x7,12)",4.0,4.0,,22678628,"Cổ Bản - Nhân Sơn, Phường Đồng Mai, Quận Hà Đông, Hà Nội",4 tỷ 100 triệu
2025-05-10,sổ đỏ,"30 m2(4,2x8,3)",4.0,6.0,35 m2,22678639,"Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",12 tỷ 200 triệu
2025-05-10,sổ đỏ,50 m2(5x9),,,,22678633,"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",14 tỷ 500 triệu
2025-05-10,sổ đỏ,"36 m2(4,6x8)",3.0,3.0,,22678618,"An Thắng, Phường Biên Giang, Quận Hà Đông, Hà Nội",3 tỷ 650 triệu
2025-05-10,sổ đỏ,33 m2(5x6),4.0,3.0,33 m2,22676766,"Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",5 tỷ 700 triệu
2025-05-10,sổ đỏ,"33 m2(3,5x9,5)",4.0,3.0,,22677786,"Cầu Đơ, Phường Hà Cầu, Quận Hà Đông, Hà Nội",9 tỷ 100 triệu
2025-05-10,sổ đỏ,46 m2(3x15),3.0,4.0,,22677881,"Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",13 tỷ
2025-05-10,sổ đỏ,"49 m2(4x12,5)",5.0,4.0,,22677836,"Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",13 tỷ 980 triệu
2025-05-10,sổ đỏ,29 m2(5x6),4.0,4.0,,22678082,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",6 tỷ 200 triệu
2025-05-10,sổ đỏ,50 m2(4x12),7.0,3.0,56 m2,22679027,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",21 tỷ 500 triệu
2025-05-10,sổ đỏ,"48 m2(4x12,5)",5.0,3.0,50 m2,22679021,"Phố Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",18 tỷ 400 triệu
2025-05-10,sổ đỏ,"30 m2(3,5x8,6)",4.0,3.0,,22677889,"Nhân Huệ, Phường Đồng Mai, Quận Hà Đông, Hà Nội",5 tỷ 500 triệu
2025-05-10,sổ đỏ,33 m2(3x11),3.0,6.0,,22678991,"Huyền Kỳ, Phường Phú Lương, Quận Hà Đông, Hà Nội",5 tỷ 900 triệu
2025-05-10,sổ đỏ,"42 m2(4,1x10)",3.0,4.0,,22679053,"Huỳnh Thúc Kháng, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",10 tỷ 850 triệu
2025-05-10,sổ đỏ,"35 m2(3,6x9,8)",4.0,3.0,,22677777,"Lê Hồng Phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội",10 tỷ 200 triệu
2025-05-10,sổ đỏ,"90 m2(4,5x20)",4.0,5.0,,22677734,"KĐT Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",22 tỷ 700 triệu
2025-05-10,sổ đỏ,24 m2(3x8),3.0,3.0,,22677732,"Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",6 tỷ 300 triệu
2025-05-10,sổ đỏ,"76 m2(17,8x20)",4.0,4.0,,22677735,"Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",28 tỷ
2025-05-10,sổ đỏ,"50 m2(5,3x9,5)",4.0,6.0,,22677733,"Quang Trung, Phường Phú La, Quận Hà Đông, Hà Nội",21 tỷ 500 triệu
2025-05-10,sổ đỏ,42 m2(6x7),4.0,6.0,,22678558,"Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",12 tỷ 500 triệu
2025-05-10,sổ đỏ,50 m2(5x10),4.0,4.0,,22678518,"Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội",21 tỷ 800 triệu
2025-05-10,sổ đỏ,"50 m2(4x12,5)",6.0,6.0,,22679319,"Phố Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",17 tỷ 800 triệu
2025-05-10,sổ đỏ,"99 m2(5,2x395)",3.0,3.0,,22678541,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",38 tỷ
2025-05-10,sổ đỏ,"32 m2(6,5x4)",5.0,5.0,,22678550,"Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",8 tỷ 900 triệu
2025-05-10,sổ đỏ,"77,3 m2(6x12)",3.0,2.0,,22678132,"Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",45 tỷ
2025-05-10,sổ đỏ,"30 m2(5,29x5,6)",3.0,3.0,,22678111,"Cổ Bản - Nhân Sơn, Phường Đồng Mai, Quận Hà Đông, Hà Nội",3 tỷ 630 triệu
2025-05-10,sổ đỏ,"105 m2(5,5x20)",4.0,3.0,,22678021,"Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",24 tỷ
2025-05-10,sổ đỏ,"50 m2(3,3x15,15)",9.0,9.0,,22678016,"Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",15 tỷ 300 triệu
2025-05-10,sổ đỏ,"58 m2(3,1x19)",3.0,3.0,,22678568,"Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",9 tỷ
2025-05-10,sổ đỏ,61 m2(4x15),9.0,8.0,,22678012,"Khương Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",15 tỷ 600 triệu
2025-05-10,sổ đỏ,"31 m2(3,6x8,6)",4.0,3.0,155 m2,22678009,"Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",9 tỷ 980 triệu
2025-05-10,sổ đỏ,"50 m2(4,2x11)",7.0,14.0,,22679068,"Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",15 tỷ
2025-05-10,sổ đỏ,"50 m2(3,6x13)",12.0,12.0,55 m2,22678014,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",12 tỷ 500 triệu
2025-05-10,sổ đỏ,"33,3 m2(3,2x10,4)",4.0,3.0,,22678572,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",6 tỷ 800 triệu
2025-05-10,sổ đỏ,"50 m2(4x12,5)",1.0,1.0,,22679074,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",15 tỷ 500 triệu
2025-05-09,sổ đỏ,89 m2,,,89 m2,22683599,"Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",23 tỷ
2025-05-08,sổ đỏ,"52 m2(4,5x12)",5.0,3.0,51 m2,22683471,"Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",10 tỷ 300 triệu
2025-05-07,sổ đỏ,50 m2,10.0,10.0,50 m2,22683271,"Trần Đăng Ninh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",17 tỷ 400 triệu
2025-05-07,sổ đỏ,35 m2(5x7),4.0,3.0,33 m2,22683158,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",8 tỷ 600 triệu
2025-05-07,sổ đỏ,60 m2,12.0,10.0,60 m2,22683258,"Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",17 tỷ 500 triệu
2025-05-07,sổ đỏ,"41 m2(3,35x11)",4.0,3.0,40 m2,22683162,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",8 tỷ 380 triệu
2025-05-07,sổ đỏ,40 m2(3x14),4.0,3.0,40 m2,22683277,"Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",7 tỷ 200 triệu
2025-05-07,sổ đỏ,"50 m2(4,6x11)",8.0,8.0,49 m2,22683262,"Cổ Linh, Phường Long Biên, Quận Long Biên, Hà Nội",8 tỷ 500 triệu
2025-05-07,sổ đỏ,33 m2(6x13),5.0,5.0,84 m2,22678030,"Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",11 tỷ 200 triệu
2025-05-06,sổ đỏ,"31 m2(3,9x8)",3.0,3.0,,22677749,"Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",7 tỷ 500 triệu
2025-05-06,sổ đỏ,35 m2(6x7),3.0,4.0,160 m2,22683107,"Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",5 tỷ 950 triệu
2025-05-05,sổ đỏ,"40 m2(3,5x12)",5.0,6.0,40 m2,22682840,"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",11 tỷ 900 triệu
2025-05-05,sổ đỏ,77 m2,2.0,2.0,77 m2,22682656,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",6 tỷ 100 triệu
2025-05-05,sổ đỏ,45 m2(59x7),3.0,3.0,45 m2,22682665,"Lê Hữu Tựu, Xã Nguyên Khê, Huyện Đông Anh, Hà Nội",4 tỷ 300 triệu
2025-05-04,sổ đỏ,"40 m2(4,5x9)",5.0,6.0,40 m2,22682545,"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",11 tỷ 500 triệu
2025-05-04,sổ đỏ,"30 m2(4,5x6,5)",3.0,3.0,30 m2,22682551,"An Lạc, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",4 tỷ 450 triệu
2025-05-04,sổ đỏ,"36 m2(3,8x10)",6.0,5.0,36 m2,22682617,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",14 tỷ 600 triệu
2025-05-04,sổ đỏ,82 m2(5x18),5.0,9.0,82 m2,22682552,"An Đào D, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",17 tỷ 900 triệu
2025-05-04,sổ đỏ,56 m2(5x8),5.0,6.0,30 m2,22682555,"An Đào D, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",4 tỷ 750 triệu
2025-05-02,sổ đỏ,"70 m2(4,5x15)",8.0,8.0,70 m2,22682243,"Đại Linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",11 tỷ 500 triệu
2025-05-02,sổ đỏ,"38 m2(3,5x12)",4.0,3.0,38 m2,22682310,"Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",8 tỷ 500 triệu
2025-05-02,sổ đỏ,36 m2(4x10),5.0,8.0,36 m2,22682289,"Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",7 tỷ 200 triệu
2025-05-01,sổ đỏ,32 m2(4x9),2.0,5.0,32 m2,22682139,"Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",6 tỷ 800 triệu
2025-04-30,sổ đỏ,"70 m2(5,5x12)",6.0,5.0,,22681991,"Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",10 tỷ 300 triệu
2025-04-29,sổ đỏ,"35 m2(3,2x11)",2.0,2.0,35 m2,22681829,"Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",2 tỷ 900 triệu
2025-04-29,sổ đỏ,"70 m2(3,5x30)",2.0,6.0,100 m2,22681928,"Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",14 tỷ
2025-04-29,sổ đỏ,25 m2,4.0,4.0,25 m2,22681870,"La Thành, Phường Cống Vị, Quận Ba Đình, Hà Nội",7 tỷ
2025-04-28,sổ đỏ,"35 m2(3,1x11)",10.0,9.0,35 m2,22681766,"Đại Linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",8 tỷ 500 triệu
2025-04-28,sổ đỏ,"55 m2(5,2x10,5)",4.0,5.0,55 m2,22681780,"Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",1 tỷ 900 triệu
2025-04-28,sổ đỏ,"42,3 m2(3,26x13)",4.0,6.0,48 m2,22681424,"Trường Chinh, Phường Phương Mai, Quận Đống Đa, Hà Nội",16 tỷ 500 triệu
2025-04-28,sổ đỏ,"43 m2(3,8x11,4)",3.0,4.0,43 m2,22681789,"Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",13 tỷ 800 triệu
2025-04-28,sổ đỏ,43 m2(5x9),4.0,4.0,48 m2,22680414,"Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",13 tỷ 500 triệu
2025-04-28,sổ đỏ,"45 m2(3,5x13,4)",4.0,4.0,50 m2,22676822,"Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",12 tỷ 500 triệu
2025-04-28,sổ đỏ,"45,1 m2(3,37x13)",4.0,6.0,,22678683,"Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",13 tỷ
2025-04-28,sổ đỏ,"44,5 m2(6,72x6,5)",2.0,2.0,,22677998,"Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",9 tỷ 800 triệu
2025-04-28,sổ đỏ,"233 m2(6,7x34)",2.0,2.0,233 m2,22677986,"Đại Đồng, Xã Đại Mạch, Huyện Đông Anh, Hà Nội",9 tỷ 680 triệu
2025-04-28,sổ đỏ,"65 m2(5,5x12)",2.0,2.0,,22681792,"Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",6 tỷ 900 triệu
2025-04-28,sổ đỏ,"211 m2(7,55x27,56)",5.0,4.0,,22678280,"Nam Đồng, Phường Trung Tự, Quận Đống Đa, Hà Nội",70 tỷ
2025-04-28,sổ đỏ,"67 m2(5,37x12)",4.0,6.0,70 m2,22679839,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",26 tỷ
2025-04-28,sổ đỏ,"36,6 m2(3,68x10)",3.0,4.0,40 m2,22677784,"Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",7 tỷ 350 triệu
2025-04-28,sổ đỏ,"50,6 m2(3,76x13,4)",6.0,8.0,,22680990,"Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",18 tỷ 200 triệu
2025-04-27,sổ đỏ,39 m2(3x13),4.0,6.0,,22679754,"Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",9 tỷ 600 triệu
2025-04-27,sổ đỏ,61 m2(4x15),4.0,6.0,,22681488,"Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",12 tỷ 800 triệu
2025-04-27,sổ đỏ,71 m2(5x14),4.0,2.0,72 m2,22681493,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",11 tỷ 700 triệu
2025-04-27,sổ đỏ,"38,2 m2(2,2x18)",2.0,2.0,"41,5 m2",22676087,"Nguyễn Đình Tứ, Phường Đức Thắng, Quận Bắc Từ Liêm, Hà Nội",4 tỷ 970 triệu
2025-04-27,sổ đỏ,4040 m2(4x10),3.0,4.0,,22681481,"Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",14 tỷ 850 triệu
2025-04-26,sổ hồng,38 m2(44x9),5.0,5.0,228 m2,22681193,"Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",9 tỷ 249 triệu
2025-04-26,sổ đỏ,110 m2(5x22),5.0,7.0,110 m2,22681299,"Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội",29 tỷ
2025-04-26,sổ hồng,46 m2(35x12),4.0,4.0,230 m2,22681191,"Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",14 tỷ
2025-04-26,sổ hồng,40 m2(35x10),4.0,3.0,160 m2,22681189,"Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",7 tỷ 500 triệu
2025-04-26,sổ hồng,30 m2(35x85),3.0,3.0,120 m2,22681188,"Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",5 tỷ
2025-04-25,sổ đỏ,"45 m2(4x11,25)",4.0,4.0,45 m2,22677319,"Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",12 tỷ 500 triệu
2025-04-25,sổ đỏ,"270 m2(6,5x41,53)",3.0,3.0,270 m2,22674753,"Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",115 tỷ
2025-04-25,sổ đỏ,40 m2(4x10),3.0,3.0,10 m2,22680168,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",9 tỷ 800 triệu
2025-04-25,sổ đỏ,"50 m2(4x12,5)",6.0,6.0,50 m2,22680172,"Nguyễn Hữu Thọ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",14 tỷ 500 triệu
2025-04-25,sổ đỏ,"50 m2(4x12,5)",4.0,4.0,50 m2,22674754,"Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",11 tỷ 500 triệu
2025-04-25,sổ đỏ,"48 m2(4,8x10)",2.0,3.0,48 m2,22679253,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",12 tỷ 800 triệu
2025-04-25,sổ đỏ,"50 m2(4x12,5)",4.0,4.0,50 m2,22676287,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",11 tỷ 500 triệu
2025-04-25,sổ đỏ,50 m2(5x10),4.0,4.0,50 m2,22677321,"Vương Thừa Vũ, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",16 tỷ 500 triệu
2025-04-25,sổ đỏ,100 m2(3x25),4.0,4.0,100 m2,22677069,"Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",13 tỷ 500 triệu
2025-04-25,sổ đỏ,"70 m2(4x17,5)",6.0,6.0,70 m2,22679478,"Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",15 tỷ 500 triệu
2025-04-25,sổ đỏ,"70 m2(4x17,5)",4.0,4.0,70 m2,22677073,"Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",14 tỷ
2025-04-25,sổ đỏ,60 m2(5x12),13.0,13.0,60 m2,22676005,"Kim Đồng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",15 tỷ
2025-04-25,sổ đỏ,"80 m2(5,2x15,38)",6.0,6.0,80 m2,22676286,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",29 tỷ 500 triệu
2025-04-25,sổ đỏ,31 m2(4x8),3.0,4.0,31 m2,22681007,"Quốc Lộ 1A, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",4 tỷ 200 triệu
2025-04-25,sổ đỏ,"65 m2(6,1x10,6)",4.0,7.0,65 m2,22681194,"Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",16 tỷ 400 triệu
2025-04-25,sổ đỏ,80 m2(5x16),1.0,1.0,80 m2,22679878,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",14 tỷ 900 triệu
2025-04-25,sổ đỏ,"46 m2(3,86x12)",4.0,5.0,46 m2,22681224,"Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội",13 tỷ
2025-04-25,sổ đỏ,"50 m2(4x12,5)",6.0,6.0,50 m2,22681182,"Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",22 tỷ
2025-04-25,sổ đỏ,"32 m2(3,4x9)",4.0,3.0,,22681134,"Cổ Linh, Phường Phúc Lợi, Quận Long Biên, Hà Nội",6 tỷ 700 triệu
2025-04-25,sổ đỏ,65 m2(5x13),3.0,3.0,65 m2,22679718,"Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",18 tỷ 500 triệu
2025-04-25,sổ đỏ,90 m2(5x18),6.0,6.0,90 m2,22681181,"Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",24 tỷ 500 triệu
2025-04-25,sổ đỏ,"40 m2(3,9x10,3)",6.0,6.0,40 m2,22680999,"Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",890 triệu
2025-04-25,giấy tờ hợp lệ,"35 m2(4x8,5)",3.0,3.0,100 m2,22681184,"Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",2 tỷ 599 triệu
2025-04-25,sổ đỏ,55 m2(5x11),13.0,13.0,55 m2,22676004,"Kim Đồng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",15 tỷ
2025-04-25,sổ đỏ,"49 m2(4,65x10,4)",2.0,3.0,52 m2,22681154,"Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",5 tỷ 200 triệu
2025-04-25,sổ đỏ,96 m2(6x16),5.0,6.0,,22681225,"Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",17 tỷ
2025-04-25,sổ đỏ,50 m2(5x10),4.0,4.0,50 m2,22675630,"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",12 tỷ 500 triệu
2025-04-25,sổ đỏ,"55 m2(4,3x12,79)",5.0,5.0,55 m2,22675631,"Trần Điền, Phường Định Công, Quận Hoàng Mai, Hà Nội",17 tỷ
2025-04-25,sổ đỏ,50 m2(5x10),4.0,4.0,50 m2,22676002,"Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",19 tỷ
2025-04-25,sổ đỏ,"21 m2(4,3x4,7)",3.0,3.0,21 m2,22681157,"Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",3 tỷ 550 triệu
2025-04-25,sổ đỏ,"91 m2(5x18,2)",4.0,4.0,91 m2,22679255,"Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",18 tỷ 500 triệu
2025-04-25,sổ đỏ,50 m2(5x10),3.0,3.0,50 m2,22674757,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",12 tỷ
2025-04-25,sổ đỏ,"55 m2(4x13,75)",4.0,4.0,55 m2,22676003,"Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",18 tỷ 900 triệu
2025-04-25,sổ đỏ,"250 m2(6x41,66)",4.0,4.0,250 m2,22674752,"Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",120 tỷ
2025-04-25,sổ đỏ,"45 m2(4x11,25)",4.0,4.0,45 m2,22679481,"Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",10 tỷ
2025-04-25,sổ đỏ,"220 m2(6x36,66)",2.0,2.0,220 m2,22675666,"Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",69 tỷ 999 triệu
2025-04-25,sổ đỏ,85 m2(5x17),6.0,6.0,85 m2,22676339,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",29 tỷ
2025-04-25,sổ đỏ,"70 m2(4x17,5)",4.0,4.0,70 m2,22673556,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",21 tỷ
2025-04-25,sổ đỏ,"86 m2(5,5x15,63)",4.0,4.0,86 m2,22676341,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",29 tỷ
2025-04-25,sổ đỏ,"70 m2(4x17,5)",6.0,6.0,70 m2,22679485,"Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",15 tỷ 500 triệu
2025-04-25,sổ đỏ,80 m2(4x20),4.0,4.0,80 m2,22677033,"Bùi Xương Trạch, Phường Định Công, Quận Hoàng Mai, Hà Nội",13 tỷ 500 triệu
2025-04-25,sổ đỏ,56 m2(4x14),2.0,4.0,56 m2,22676344,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",11 tỷ 500 triệu
2025-04-25,sổ đỏ,"70 m2(4x17,5)",4.0,4.0,70 m2,22674165,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",21 tỷ
2025-04-25,sổ đỏ,"55 m2(4x13,75)",4.0,4.0,55 m2,22676342,"Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",11 tỷ 500 triệu
2025-04-25,sổ đỏ,90 m2(9x10),4.0,4.0,90 m2,22674146,"Lê Trọng Tấn, Phường Định Công, Quận Hoàng Mai, Hà Nội",16 tỷ
2025-04-25,sổ đỏ,"230 m2(6x38,33)",2.0,2.0,230 m2,22674189,"Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",70 tỷ
2025-04-25,sổ đỏ,"60 m2(4,3x13,59)",6.0,6.0,60 m2,22673550,"Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21 tỷ
2025-04-25,sổ đỏ,50 m2(5x10),4.0,4.0,50 m2,22677327,"Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",12 tỷ 700 triệu
2025-04-25,sổ đỏ,"140 m2(4,5x31,1)",4.0,4.0,140 m2,22674482,"Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",59 tỷ
2025-04-25,sổ đỏ,45 m2(5x9),4.0,4.0,45 m2,22677332,"Vương Thừa Vũ, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",16 tỷ 500 triệu
2025-04-25,sổ đỏ,"50 m2(6x8,33)",2.0,2.0,50 m2,22674193,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",11 tỷ
2025-04-25,sổ đỏ,"60 m2(4,3x13,95)",4.0,4.0,60 m2,22674167,"Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",21 tỷ
2025-04-25,sổ đỏ,"48 m2(4,8x10)",4.0,4.0,48 m2,22677333,"Vương Thừa Vũ, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",16 tỷ 500 triệu
2025-04-25,sổ đỏ,"45 m2(4x11,25)",2.0,2.0,45 m2,22674191,"Trần Điền, Phường Định Công, Quận Hoàng Mai, Hà Nội",18 tỷ
2025-04-25,sổ đỏ,200 m2(6x33),1.0,1.0,200 m2,22675735,"Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",69 tỷ
2025-04-25,sổ đỏ,"45 m2(4,2x10,71)",4.0,4.0,45 m2,22675927,"Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",19 tỷ
2025-04-25,sổ đỏ,210 m2(6x35),,,210 m2,22675731,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",69 tỷ 500 triệu
