Diện tích sử dụng,address,Phòng ngủ,Nhà tắm,Mã BĐS,Diện tích đất,price,Ngày đăng,Pháp lý
,"Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",6,4,22711820,"40 m2(3,1x13)",11 tỷ 900 triệu,16/10/2025,Sổ đỏ
40 m2,"Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",4,3,22658932,40 m2(4x10),6 tỷ 900 triệu,16/10/2025,Sổ đỏ
,"Đường 19 Tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",3,2,22711981,"81 m2(4,5x18)",11 tỷ 800 triệu,16/10/2025,Sổ đỏ
56 m2,"Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",4,3,22658299,"56 m2(3,5x16)",9 tỷ 700 triệu,16/10/2025,Sổ đỏ
110 m2,"Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",15,15,22677467,110 m2(5x20),25 tỷ,16/10/2025,Sổ đỏ
,"Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",3,2,22711977,"85 m2(4,5x18,9)",11 tỷ 500 triệu,16/10/2025,Sổ đỏ
572 m2,"Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội",6,6,22711522,"82 m2(5,2x16)",60 tỷ,16/10/2025,Sổ đỏ
240 m2,"Trần Đại Nghĩa, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",4,5,22690338,"60 m2(4,5x14)",11 tỷ 300 triệu,16/10/2025,Sổ đỏ
90 m2,"Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,,22697355,"90 m2(4,5x20)",13 tỷ,16/10/2025,Sổ đỏ
110 m2,"Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",15,15,22693158,110 m2(5x22),25 tỷ,16/10/2025,Sổ đỏ
45 m2,"Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",4,4,22646106,45 m2(4x12),7 tỷ 950 triệu,16/10/2025,Sổ đỏ
,"Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",3,1,22711976,"79 m2(3x26,3)",10 tỷ 200 triệu,16/10/2025,Sổ đỏ
300 m2,"Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",4,4,22694533,75 m2(7x11),18 tỷ 800 triệu,16/10/2025,Sổ đỏ
420 m2,"Ngọc Trì, Phường Thạch Bàn, Quận Long Biên, Hà Nội",4,3,22704853,"140 m2(6,2x24)",22 tỷ 600 triệu,16/10/2025,Sổ đỏ
41 m2,"Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",3,4,22696486,42 m2(4x11),6 tỷ 700 triệu,16/10/2025,Sổ đỏ
,"Ngô Thì Nhậm, Phường Quang Trung, Quận Hà Đông, Hà Nội",3,3,22711783,"51 m2(6,4x7,9)",11 tỷ,16/10/2025,Sổ đỏ
255 m2,"Khoan Tế, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",8,2,22705665,255 m2(14x18),22 tỷ 800 triệu,16/10/2025,Sổ đỏ
62 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22706610,"62 m2(4,2x15)",5 tỷ 350 triệu,16/10/2025,Sổ đỏ
45 m2,"Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",4,3,22697948,45 m2(4x11),7 tỷ 550 triệu,16/10/2025,Sổ đỏ
58 m2,"Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",6,2,22711836,"58 m2(4,1x14,1)",14 tỷ 500 triệu,16/10/2025,Sổ đỏ
260 m2,"Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",6,4,22699129,"52 m2(4,5x12)",11 tỷ 900 triệu,16/10/2025,Sổ đỏ
40 m2,"Huỳnh Cung, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",6,4,22697499,40 m2(4x10),6 tỷ 400 triệu,16/10/2025,Sổ đỏ
550 m2,"Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",15,15,22698841,110 m2(5x22),25 tỷ,16/10/2025,Sổ đỏ
45 m2,"Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",3,3,22695402,46 m2(4x11),6 tỷ 300 triệu,16/10/2025,Sổ đỏ
,"Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4,3,22711254,"51 m2(4x12,8)",10 tỷ 500 triệu,16/10/2025,Sổ đỏ
61 m2,"Quốc Lộ 5B, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",,,22705176,"61 m2(6x10,2)",4 tỷ 750 triệu,16/10/2025,Sổ đỏ
,"Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",2,3,22711257,"51 m2(3,5x15)",10 tỷ 500 triệu,16/10/2025,Sổ đỏ
320 m2,"Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",4,5,22708501,"54 m2(4,5x12)",18 tỷ 600 triệu,16/10/2025,Sổ đỏ
230 m2,"Phố Trạm, Phường Long Biên, Quận Long Biên, Hà Nội",4,4,22708328,"56 m2(5x11,2)",14 tỷ 500 triệu,16/10/2025,Sổ đỏ
40 m2,"Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",4,5,22690228,40 m2(4x10),8 tỷ 900 triệu,16/10/2025,Sổ đỏ
350 m2,"Lê Thanh Nghị, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",4,4,22709651,75 m2(5x25),13 tỷ 900 triệu,16/10/2025,Sổ đỏ
345 m2,"Nguyễn Quý Trị, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",4,3,22704516,"115 m2(8,2x13)",10 tỷ 400 triệu,16/10/2025,Sổ đỏ
,"Ngô Thì Nhậm, Phường Quang Trung, Quận Hà Đông, Hà Nội",3,3,22711252,"50 m2(6,3x7,9)",10 tỷ 100 triệu,16/10/2025,Sổ đỏ
45 m2,"Phố Nguyễn Lân, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",3,4,22687889,45 m2(4x11),7 tỷ 500 triệu,16/10/2025,Sổ đỏ
,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,,22711256,51 m2(4x12),10 tỷ 500 triệu,16/10/2025,Sổ đỏ
340 m2,"Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",4,3,22709649,75 m2(5x15),13 tỷ 900 triệu,16/10/2025,Sổ đỏ
260 m2,"Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",5,3,22707681,52 m2(4x13),11 tỷ 900 triệu,16/10/2025,Sổ đỏ
"116,7 m2","Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22704595,"116,7 m2(7x13,5)",10 tỷ 400 triệu,16/10/2025,Sổ đỏ
40 m2,"Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",3,3,22688161,40 m2(4x10),7 tỷ 700 triệu,16/10/2025,Sổ đỏ
180 m2,"Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",4,5,22705667,"30 m2(3,3x9,2)",6 tỷ 250 triệu,16/10/2025,Sổ đỏ
38 m2,"Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",3,3,22686437,38 m2(4x10),8 tỷ 900 triệu,16/10/2025,Sổ đỏ
,"Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,,22711261,"69 m2(4,6x15)",14 tỷ 200 triệu,16/10/2025,Sổ đỏ
275 m2,"Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",6,4,22709811,55 m2(4x14),11 tỷ 200 triệu,16/10/2025,Sổ đỏ
,"Lê Lợi, Phường Hà Cầu, Quận Hà Đông, Hà Nội",4,2,22711260,50 m2(5x10),10 tỷ 100 triệu,16/10/2025,Sổ đỏ
90 m2,"Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",4,2,22690979,90 m2(9x10),57 tỷ,16/10/2025,Sổ đỏ
,"Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",2,2,22711266,"62 m2(4,2x14,7)",13 tỷ,16/10/2025,Sổ đỏ
51 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22705181,"51 m2(4,8x11)",4 tỷ 180 triệu,16/10/2025,Sổ đỏ
40 m2,"Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",4,4,22685954,40 m2(4x10),5 tỷ 300 triệu,16/10/2025,Sổ đỏ
43 m2,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",4,4,22675741,43 m2(4x10),10 tỷ 700 triệu,16/10/2025,Sổ đỏ
260 m2,"Lê Thanh Nghị, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",5,5,22690980,"52 m2(4,5x11)",11 tỷ 900 triệu,16/10/2025,Sổ đỏ
80 m2,"Nguyễn Quý Trị, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",2,1,22705169,80 m2(4x20),5 tỷ 500 triệu,16/10/2025,Sổ đỏ
210 m2,"Tây Trà, Phường Trần Phú, Quận Hoàng Mai, Hà Nội",5,4,22697809,"41 m2(3,5x12,8)",9 tỷ,16/10/2025,Sổ đỏ
,"Đường 19 Tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội",3,2,22711264,"65 m2(5,1x12,7)",13 tỷ 600 triệu,16/10/2025,Sổ đỏ
52 m2,"Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",6,4,22693733,"52 m2(4,5x12)",11 tỷ 900 triệu,16/10/2025,Sổ đỏ
50 m2,"Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",9,9,22682267,50 m2(4x13),16 tỷ,16/10/2025,Sổ đỏ
76 m2,"Bát Khối, Xã Đông Dư, Huyện Gia Lâm, Hà Nội",,,22706418,"76 m2(4,8x18)",7 tỷ 500 triệu,16/10/2025,Sổ đỏ
,"Nguyễn Trãi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",6,2,22711262,64 m2(8x8),13 tỷ 300 triệu,16/10/2025,Sổ đỏ
,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4,3,22711267,"53 m2(3,5x15,1)",11 tỷ 200 triệu,16/10/2025,Sổ đỏ
440 m2,"Chính Trung, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",4,3,22707899,110 m2(7x16),25 tỷ,16/10/2025,Sổ đỏ
,"Giải Phóng, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",3,4,22680636,42 m2(4x12),7 tỷ 400 triệu,16/10/2025,Sổ đỏ
500 m2,"Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",4,3,22706967,"163 m2(5,2x33)",24 tỷ 700 triệu,16/10/2025,Sổ đỏ
195 m2,"Giáp Hải, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",4,2,22698617,"65 m2(4,5x14,6)",6 tỷ 500 triệu,16/10/2025,Sổ đỏ
,"KĐT Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",5,3,22711225,"75 m2(6,5x13)",12 tỷ 800 triệu,16/10/2025,Sổ đỏ
1050 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",5,3,22706612,339 m2(11x28),23 tỷ,16/10/2025,Sổ đỏ
47 m2,"Trương Định, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",4,3,22672112,"47 m2(4,5x14)",7 tỷ 500 triệu,16/10/2025,Sổ đỏ
48 m2,"Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",4,3,22661435,48 m2(4x12),7 tỷ 400 triệu,16/10/2025,Sổ đỏ
,"Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",,,22711219,"74 m2(4,6x16)",10 tỷ 200 triệu,16/10/2025,Sổ đỏ
45 m2,"Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",5,5,22668370,45 m2(4x11),9 tỷ 900 triệu,16/10/2025,Sổ đỏ
35 m2,"Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội",4,3,22673187,36 m2(6x9),5 tỷ 800 triệu,16/10/2025,Sổ đỏ
,"Lê Hồng Phong, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",4,2,22711231,74 m2(6x12),13 tỷ,16/10/2025,Sổ đỏ
,"Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",4,2,22711782,"49 m2(3,3x14,85)",10 tỷ 500 triệu,16/10/2025,Sổ đỏ
35 m2,"Hoàng Liệt, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",3,3,22645926,"35 m2(3,5x13)",5 tỷ 900 triệu,16/10/2025,Sổ đỏ
285 m2,"Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",5,5,22706015,"47 m2(4,2x11,5)",9 tỷ 420 triệu,16/10/2025,Sổ đỏ
,"Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",6,4,22711789,"49 m2(5x9,9)",11 tỷ,16/10/2025,Sổ đỏ
50 m2,"An Đào D, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,,22706776,"50 m2(5,6x9)",7 tỷ 800 triệu,16/10/2025,Sổ đỏ
60 m2,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",4,4,22699659,60 m2(4x15),12 tỷ 990 triệu,16/10/2025,Sổ đỏ
324 m2,"Nguyễn Mậu Tài, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",4,4,22707162,"81 m2(6x15,2)",17 tỷ 800 triệu,16/10/2025,Sổ đỏ
52 m2,"DT179, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",,,22706764,"52 m2(4x12,5)",3 tỷ 500 triệu,16/10/2025,Sổ đỏ
,"Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",3,3,22711787,"61 m2(6,7x9,1)",13 tỷ 400 triệu,16/10/2025,Sổ đỏ
,"Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",3,4,22698693,48 m2(4x11),9 tỷ 200 triệu,16/10/2025,Sổ đỏ
73 m2,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",4,4,22695616,75 m2(5x15),14 tỷ 500 triệu,16/10/2025,Sổ đỏ
48 m2,"Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",4,4,22690745,47 m2(4x12),9 tỷ 200 triệu,16/10/2025,Sổ đỏ
,"Nguyễn Văn Trỗi, Phường Mộ Lao, Quận Hà Đông, Hà Nội",2,2,22711248,"64 m2(5x12,8)",12 tỷ 600 triệu,16/10/2025,Sổ đỏ
,"Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,,22711250,"52 m2(3,8x13,6)",10 tỷ 300 triệu,16/10/2025,Sổ đỏ
480 m2,"Cửu Việt, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",18,18,22705189,80 m2(4x20),15 tỷ,16/10/2025,Sổ đỏ
,"Phúc La, Phường Phúc La, Quận Hà Đông, Hà Nội",9,8,22711238,"71 m2(5,5x13)",12 tỷ 800 triệu,16/10/2025,Sổ đỏ
,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",4,2,22711241,83 m2(6x14),15 tỷ,16/10/2025,Sổ đỏ
290 m2,"Bát Khối, Phường Long Biên, Quận Long Biên, Hà Nội",4,6,22706705,"42,2 m2(4x11,5)",11 tỷ,16/10/2025,Sổ đỏ
44 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22705339,44 m2(5x9),4 tỷ 450 triệu,16/10/2025,Sổ đỏ
50 m2,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",7,4,22682375,50 m2(4x13),9 tỷ 800 triệu,16/10/2025,Sổ đỏ
220 m2,"Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",4,2,22703979,"70 m2(4,6x17)",9 tỷ 990 triệu,16/10/2025,Không xác định
,"Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",3,3,22711242,"57 m2(3,6x15,8)",11 tỷ,16/10/2025,Sổ đỏ
52 m2,"Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",6,4,22681190,52 m2(4x13),9 tỷ 500 triệu,16/10/2025,Sổ đỏ
42 m2,"Tựu Liệt, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội",3,3,22669309,45 m2(4x11),6 tỷ 400 triệu,16/10/2025,Sổ đỏ
,"Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",9,9,22711240,"83 m2(4x20,5)",15 tỷ,16/10/2025,Sổ đỏ
44 m2,"Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",5,4,22663555,"44 m2(5,5x9)",6 tỷ 100 triệu,16/10/2025,Sổ đỏ
340 m2,"Bình Minh, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",3,2,22704783,168 m2(8x21),20 tỷ 300 triệu,16/10/2025,Sổ đỏ
117 m2,"Ngô Xuân Quảng, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,,22703267,"117 m2(6,7x18)",14 tỷ 900 triệu,16/10/2025,Sổ đỏ
360 m2,"Đông Dư Thượng, Xã Đông Dư, Huyện Gia Lâm, Hà Nội",5,3,22698390,120 m2(8x15),13 tỷ 850 triệu,16/10/2025,Sổ đỏ
,"Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",3,2,22711236,"60 m2(3,6x19)",11 tỷ 340 triệu,16/10/2025,Sổ đỏ
,"Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",4,3,22711234,"80 m2(4,2x19)",14 tỷ 300 triệu,16/10/2025,Sổ đỏ
116 m2,"Nguyễn Quý Trị, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",3,1,22704490,"116 m2(5x23,2)",9 tỷ 900 triệu,16/10/2025,Sổ đỏ
40 m2,"Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",4,5,22661102,"40 m2(4,5x9)",8 tỷ 850 triệu,16/10/2025,Sổ đỏ
45 m2,"Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",4,3,22661149,45 m2(4x11),7 tỷ 850 triệu,16/10/2025,Sổ đỏ
,"Lê Lợi, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",3,2,22711230,60 m2(4x15),10 tỷ 500 triệu,16/10/2025,Sổ đỏ
283 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22707842,283 m2(11x28),25 tỷ 800 triệu,16/10/2025,Sổ đỏ
39 m2,"Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",4,4,22649075,38 m2(4x10),6 tỷ 950 triệu,16/10/2025,Sổ đỏ
"12,95 m2","Cầu Đơ, Phường Hà Cầu, Quận Hà Đông, Hà Nội",3,2,22711233,73 m2(6x12),12 tỷ 950 triệu,16/10/2025,Sổ đỏ
78 m2,"Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",4,3,22648607,"78 m2(4,5x16)",15 tỷ 500 triệu,16/10/2025,Sổ đỏ
48 m2,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",3,3,22661005,"48 m2(3,6x14)",7 tỷ 500 triệu,16/10/2025,Sổ đỏ
77 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",2,2,22711135,77 m2(5x16),10 tỷ 400 triệu,16/10/2025,Sổ đỏ
211 m2,"DT179, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",4,3,22705342,"70 m2(4,5x17)",7 tỷ 500 triệu,16/10/2025,Sổ đỏ
81 m2,"Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",,,22698520,"81 m2(5,5x16)",14 tỷ,16/10/2025,Sổ đỏ
,"Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,,22711221,"87 m2(6,5x13)",13 tỷ 600 triệu,16/10/2025,Sổ đỏ
35 m2,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",4,3,22648468,"35 m2(3,7x10)",6 tỷ 900 triệu,16/10/2025,Sổ đỏ
285 m2,"Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",5,4,22700045,"47 m2(4,2x12)",9 tỷ 500 triệu,16/10/2025,Sổ đỏ
40 m2,"Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",4,4,22647623,40 m2(4x10),7 tỷ 950 triệu,16/10/2025,Sổ đỏ
79 m2,"Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",,,22711133,79 m2(3x26),10 tỷ 200 triệu,16/10/2025,Sổ đỏ
85 m2,"KĐT Văn Phú, Phường Dương Nội, Quận Hà Đông, Hà Nội",,,22711222,"85 m2(4,4x19)",13 tỷ 400 triệu,16/10/2025,Sổ đỏ
45 m2,"Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",5,3,22683315,45 m2(4x11),8 tỷ 900 triệu,16/10/2025,Sổ đỏ
51 m2,"An Đào D, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",2,1,22706001,"51 m2(4x12,8)",7 tỷ 550 triệu,16/10/2025,Sổ đỏ
46 m2,"Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",4,3,22646137,46 m2(4x14),9 tỷ 900 triệu,16/10/2025,Sổ đỏ
456 m2,"Cửu Việt, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",5,5,22706614,84 m2(6x14),22 tỷ 500 triệu,16/10/2025,Sổ đỏ
70 m2,"KĐT Văn Phú, Phường Dương Nội, Quận Hà Đông, Hà Nội",2,3,22711224,70 m2(7x10),11 tỷ 900 triệu,16/10/2025,Sổ đỏ
,"Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",4,2,22711839,"50 m2(4x24,5)",13 tỷ 900 triệu,16/10/2025,Sổ đỏ
70 m2,"Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,,22703968,"70 m2(4,8x17)",8 tỷ 750 triệu,16/10/2025,Sổ đỏ
,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",7,7,22711838,"52 m2(4,3x12)",13 tỷ 700 triệu,16/10/2025,Sổ đỏ
"77,3 m2","Trâu Quỳ, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",2,1,22706011,"77,3 m2(4,7x17)",8 tỷ 200 triệu,16/10/2025,Sổ đỏ
48 m2,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",4,3,22711114,48 m2(4x13),9 tỷ 100 triệu,16/10/2025,Sổ đỏ
45 m2,"Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",6,5,22660927,45 m2(6x9),14 tỷ 600 triệu,16/10/2025,Sổ đỏ
40 m2,"Giải Phóng, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",4,4,22657585,40 m2(4x10),11 tỷ 900 triệu,16/10/2025,Sổ đỏ
290 m2,"Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",3,2,22699700,"145 m2(5,4x27)",23 tỷ 800 triệu,16/10/2025,Sổ đỏ
,"Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",3,2,22711824,"51 m2(4,5x2,8)",12 tỷ 500 triệu,16/10/2025,Sổ đỏ
165 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22706549,"165 m2(9x18,5)",18 tỷ 550 triệu,16/10/2025,Sổ đỏ
,"Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",2,3,22711822,"56 m2(3,8x14,7)",13 tỷ 500 triệu,16/10/2025,Sổ đỏ
,"Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",4,4,22711825,44 m2(4x11),8 tỷ 350 triệu,16/10/2025,Sổ đỏ
100 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22706679,"100 m2(5,2x19,5)",7 tỷ 250 triệu,16/10/2025,Sổ đỏ
,"Bà Triệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",7,4,22711821,"44 m2(3x14,7)",10 tỷ 500 triệu,16/10/2025,Sổ đỏ
"142,5 m2","Nguyễn Quý Trị, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",2,1,22704488,"142,5 m2(5,5x27)",12 tỷ 900 triệu,16/10/2025,Sổ đỏ
190 m2,"Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",4,4,22703971,"37 m2(4,3x9)",7 tỷ 900 triệu,16/10/2025,Sổ đỏ
,"Vũ Trọng Khánh, Phường Mộ Lao, Quận Hà Đông, Hà Nội",4,4,22711819,"50 m2(5,5x9,1)",11 tỷ 900 triệu,16/10/2025,Sổ đỏ
,"Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",4,4,22711818,"47 m2(4,7x10)",11 tỷ 800 triệu,16/10/2025,Sổ đỏ
155 m2,"Thúy Lĩnh, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",3,4,22704802,"31 m2(7x4,5)",5 tỷ 990 triệu,16/10/2025,Sổ đỏ
59 m2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",6,5,22711817,"59 m2(3,9x15,1)",13 tỷ 500 triệu,16/10/2025,Sổ đỏ
,"Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",3,2,22711816,"46 m2(2,9x15,9)",10 tỷ,16/10/2025,Sổ đỏ
97 m2,"Giang Cao, Xã Bát Tràng, Huyện Gia Lâm, Hà Nội",2,1,22703699,"97 m2(4,8x20)",6 tỷ,16/10/2025,Sổ đỏ
70 m2,"Nguyễn Quý Trị, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",,,22704493,70 m2(5x14),5 tỷ 700 triệu,16/10/2025,Sổ đỏ
47 m2,"Ngô Thì Nhậm, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",6,4,22711831,47 m2,11 tỷ 500 triệu,16/10/2025,Sổ đỏ
,"Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",3,2,22711823,"44 m2(3,5x12,6)",10 tỷ 700 triệu,16/10/2025,Sổ đỏ
46 m2,"Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",8,8,22711785,"46 m2(3x15,3)",10 tỷ,16/10/2025,Sổ đỏ
40 m2,"Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",,,22705587,"40 m2(5,6x7)",3 tỷ 980 triệu,16/10/2025,Sổ đỏ
391 m2,"Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",5,8,22703592,"44,8 m2(4,1x11,2)",19 tỷ 300 triệu,16/10/2025,Sổ đỏ
